id,category,sub-category,district,circle,village,latitude,longitude,What is the type of the road available to the asset?,What is the type of the mobile network available at the asset?,What are different Mobile network service providers available at the location?,Does this electricity pole also have telephone lines ?,What is the electricity pole made of ?,What is the frequency of maintenance or safety audit ?,Are the wires insulated ?
3831,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hari,27.583890000000004,93.84397,pakka road,2g unreliable,vodafone#bsnl#airtel,yes,steel,irregular,yes
3845,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hari,27.5825,93.84453,pakka road,2g unreliable,vodafone#bsnl#airtel,no,steel,irregular,yes
3848,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hari,27.58228,93.8443,pakka road,2g unreliable,vodafone#bsnl#airtel,no,steel,irregular,yes
3849,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hari,27.58206,93.84405,pakka road,2g unreliable,vodafone#bsnl#airtel,yes,steel,irregular,yes
3851,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hari,27.58235,93.8441,pakka road,2g unreliable,vodafone#bsnl#airtel,yes,steel,irregular,yes
3852,Energy & ICT,Electricity Pole,Papumpare,Naharlagun,Borum,27.0919,93.61846,pakka road,4g reliable,airtel,no,steel,yearly,yes
3853,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hong,27.55846,93.84402,kacha road,2g reliable,vodafone#bsnl#airtel,no,steel,yearly,no
3858,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hong,27.55541,93.84518,kacha road,2g reliable,vodafone#bsnl#airtel,no,steel,yearly,no
3860,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hong,27.555770000000006,93.84557,kacha road,2g reliable,vodafone#bsnl#airtel,no,steel,yearly,no
3861,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hong,27.556240000000006,93.84594,kacha road,2g reliable,vodafone#bsnl#airtel,no,steel,yearly,no
3862,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hong,27.55608,93.84593,kacha road,2g reliable,airtel#bsnl#vodafone,no,steel,yearly,no
3863,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hong,27.55751,93.84632,kacha road,2g reliable,vodafone#bsnl#airtel,no,steel,yearly,no
3864,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hong,27.55739,93.84668,kacha road,2g reliable,vodafone#bsnl#airtel,no,steel,yearly,no
3866,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hong,27.556990000000006,93.84684,kacha road,2g reliable,vodafone#bsnl#airtel,no,steel,yearly,no
3867,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hong,27.556990000000006,93.84668,kacha road,2g reliable,vodafone#bsnl#airtel,no,steel,yearly,no
3868,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hong,27.55622,93.84628,kacha road,2g reliable,vodafone#bsnl#airtel,no,steel,yearly,no
3872,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hong,27.5575,93.84559,kacha road,2g reliable,vodafone#bsnl#airtel,no,steel,yearly,no
3873,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hong,27.55707,93.8455,kacha road,2g reliable,vodafone#bsnl#airtel,no,steel,yearly,no
3877,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hong,27.55729,93.84619,kacha road,2g reliable,vodafone#bsnl#airtel,no,steel,yearly,no
3878,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hong,27.557890000000004,93.84687,kacha road,2g reliable,vodafone#bsnl#airtel,no,steel,yearly,no
3880,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hong,27.55875,93.84294,kacha road,2g reliable,vodafone#bsnl#airtel,no,steel,yearly,no
3881,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hong,27.55883,93.84309,kacha road,2g reliable,vodafone#bsnl#airtel,no,steel,yearly,no
3882,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hong,27.559140000000006,93.84303,kacha road,2g reliable,vodafone#bsnl#airtel,no,steel,yearly,no
3883,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hong,27.55903,93.84375,kacha road,2g reliable,vodafone#bsnl#airtel,no,steel,yearly,no
3884,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hong,27.558770000000006,93.84327,kacha road,2g reliable,vodafone#bsnl#airtel,no,steel,yearly,no
3885,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hong,27.558490000000006,93.84383,kacha road,2g reliable,vodafone#bsnl#airtel,no,steel,yearly,no
3886,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hong,27.55854,93.84342,kacha road,2g unreliable,vodafone#bsnl#airtel,no,steel,yearly,no
3889,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hong,27.56615,93.85041,kacha road,2g reliable,vodafone#bsnl#airtel,no,steel,yearly,no
3890,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hong,27.56491,93.85005,kacha road,2g reliable,vodafone#bsnl#airtel,no,steel,yearly,no
3891,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hong,27.56523,93.84941,kacha road,2g reliable,vodafone#bsnl#airtel,no,steel,yearly,no
3892,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hong,27.565690000000004,93.84894,kacha road,2g reliable,vodafone#bsnl#airtel,no,steel,yearly,no
3893,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hong,27.56567,93.84937,kacha road,2g reliable,vodafone#bsnl#airtel,no,steel,yearly,no
3894,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hong,27.56543,93.84935,kacha road,2g reliable,vodafone#bsnl#airtel,no,steel,yearly,no
3895,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hong,27.56478,93.84913,kacha road,2g reliable,bsnl#vodafone#airtel,no,steel,yearly,no
3896,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hong,27.56515,93.84916,kacha road,2g reliable,vodafone#bsnl#airtel,no,steel,yearly,no
3897,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hong,27.56476,93.84913,kacha road,2g reliable,vodafone#bsnl#airtel,no,steel,yearly,no
3898,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hong,27.56468,93.84863,kacha road,2g reliable,vodafone#bsnl#airtel,no,steel,yearly,no
3899,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hong,27.56382,93.8491,kacha road,2g reliable,vodafone#bsnl#airtel,no,steel,yearly,no
3900,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hong,27.5644,93.84817,kacha road,2g reliable,vodafone#bsnl#airtel,no,steel,irregular,no
3901,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hong,27.5641,93.84805,kacha road,2g reliable,vodafone#bsnl#airtel,no,steel,yearly,no
3902,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hong,27.56417,93.84775,kacha road,2g reliable,vodafone#bsnl#airtel,no,steel,yearly,no
3903,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hong,27.56461,93.84774,kacha road,2g reliable,vodafone#bsnl#airtel,no,steel,yearly,no
3904,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hong,27.5647,93.84787,kacha road,2g reliable,vodafone#bsnl#airtel,no,steel,yearly,no
3905,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hong,27.56492,93.84777,pakka road,2g reliable,vodafone#bsnl#airtel,no,steel,yearly,no
3906,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hong,27.564840000000004,93.84762,pakka road,2g reliable,vodafone#bsnl#airtel,no,steel,yearly,no
3907,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hong,27.56441,93.84752,pakka road,2g reliable,vodafone#bsnl#airtel,no,steel,yearly,no
3908,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hong,27.564770000000006,93.84711,pakka road,2g reliable,vodafone#bsnl#airtel,no,steel,yearly,no
3909,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hong,27.56525,93.84713,pakka road,2g reliable,vodafone#bsnl#airtel,no,steel,others,no
3910,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hong,27.56479,93.84687,pakka road,2g reliable,vodafone#bsnl#airtel,no,steel,yearly,no
3911,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hong,27.56444,93.84663,pakka road,2g reliable,vodafone#bsnl#airtel,no,steel,yearly,no
3912,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hong,27.56443,93.84627,pakka road,2g reliable,vodafone#bsnl#airtel,no,steel,yearly,no
3913,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hong,27.564120000000006,93.8451,pakka road,2g reliable,vodafone#bsnl#airtel,no,steel,yearly,no
3915,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hong,27.5646,93.84549,kacha road,2g reliable,vodafone#bsnl#airtel,no,steel,yearly,no
3916,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hong,27.56471,93.84462,kacha road,2g reliable,vodafone#bsnl#airtel,no,steel,yearly,no
3917,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hong,27.56486,93.84431,kacha road,2g reliable,vodafone#bsnl#airtel,no,steel,yearly,no
3918,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hong,27.564770000000006,93.84388,kacha road,2g reliable,vodafone#bsnl#airtel,no,steel,irregular,no
3919,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hong,27.56478,93.84402,kacha road,2g reliable,vodafone#bsnl#airtel,no,steel,yearly,no
3920,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hong,27.56545,93.8443,kacha road,2g reliable,vodafone#bsnl#airtel,no,steel,yearly,no
3921,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hong,27.565590000000004,93.84446,kacha road,2g reliable,vodafone#bsnl#airtel,no,steel,yearly,no
3923,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hong,27.56608,93.84353,kacha road,2g reliable,vodafone#bsnl#airtel,no,steel,yearly,no
3924,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hong,27.56604,93.84316,pakka road,2g reliable,vodafone#bsnl#airtel,no,steel,yearly,no
3925,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hong,27.56622,93.84308,pakka road,2g reliable,vodafone#bsnl#airtel,no,steel,yearly,no
3926,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hong,27.566240000000004,93.84318,pakka road,2g reliable,vodafone#bsnl#airtel,no,steel,yearly,no
3927,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hong,27.56681,93.84283,pakka road,2g reliable,vodafone#bsnl#airtel,no,steel,yearly,no
3928,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hong,27.56597,93.84186,kacha road,2g reliable,vodafone#bsnl#airtel,no,steel,yearly,no
3929,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hong,27.56658,93.84209,kacha road,2g reliable,vodafone#bsnl#airtel,no,steel,yearly,no
3930,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hong,27.5665,93.84213,pakka road,2g reliable,vodafone#bsnl#airtel,no,steel,yearly,no
3931,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hong,27.56668,93.84163,pakka road,2g reliable,vodafone#bsnl#airtel,no,steel,yearly,no
3932,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hong,27.56668,93.84163,kacha road,2g reliable,vodafone#bsnl#airtel,no,steel,yearly,no
3933,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hong,27.56697,93.84171,kacha road,2g reliable,vodafone#bsnl#airtel,no,steel,yearly,no
3934,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hong,27.56767,93.8418,pakka road,2g reliable,vodafone#bsnl#airtel,no,steel,monthly,no
3935,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hong,27.56764,93.84144,kacha road,2g reliable,vodafone#bsnl#airtel,no,steel,yearly,no
3936,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hong,27.56717,93.84162,kacha road,2g reliable,vodafone#bsnl#airtel,no,steel,monthly,no
3937,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hong,27.56697,93.84113,kacha road,2g reliable,vodafone#bsnl#airtel,no,steel,monthly,no
3938,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hong,27.56717,93.84037,kacha road,2g reliable,vodafone#bsnl#airtel,no,steel,monthly,no
3939,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hong,27.56677,93.84064,kacha road,2g reliable,vodafone#bsnl#airtel,no,steel,monthly,no
3940,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hong,27.52508,93.86127,pakka road,2g reliable,vodafone#bsnl#airtel,no,steel,irregular,no
3965,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Bamin,27.56936,93.82828,pakka road,3g reliable,vodafone#bsnl#airtel,no,steel,irregular,no
3966,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Bamin,27.56961,93.82793,pakka road,3g reliable,vodafone#bsnl#airtel,no,steel,irregular,no
3967,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Bamin,27.56912,93.828,kacha road,3g reliable,vodafone#bsnl#airtel,no,steel,irregular,no
3971,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Bamin,27.56924,93.82846,pakka road,3g reliable,vodafone#bsnl#airtel,no,steel,irregular,no
3972,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Bamin,27.569540000000003,93.82898,pakka road,3g reliable,vodafone#bsnl#airtel,no,steel,irregular,no
3977,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro (Sadar),Hong Niitii,27.5573,93.84789,pakka road,3g reliable,vodafone#bsnl#airtel,no,steel,yearly,yes
3980,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro (Sadar),Hong Niitii,27.55741,93.84788,pakka road,3g reliable,vodafone#bsnl#airtel,no,steel,others,no
3982,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro (Sadar),Hong Niitii,27.55707,93.84785,kacha road,3g reliable,vodafone#bsnl#airtel,no,steel,others,yes
4001,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Michi,27.57006,93.82737,kacha road,3g reliable,vodafone#bsnl#airtel,no,steel,irregular,no
4009,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Michi,27.57002,93.82783,pakka road,3g reliable,vodafone#bsnl#airtel,no,steel,irregular,no
4011,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Michi,27.56983,93.82788,pakka road,3g reliable,vodafone#bsnl#airtel,no,steel,irregular,no
4012,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Bamin,27.56966,93.82784,pakka road,3g reliable,vodafone#bsnl#airtel,no,steel,irregular,no
4020,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Michi,27.570190000000004,93.82722,kacha road,3g reliable,vodafone#bsnl#airtel,no,steel,irregular,no
4023,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Michi,27.57038,93.82753,kacha road,3g reliable,vodafone#bsnl#airtel,no,steel,irregular,no
4024,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Michi,27.5704,93.82771,kacha road,3g reliable,vodafone#bsnl#airtel,no,steel,irregular,no
4025,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Michi,27.57036,93.82776,kacha road,3g reliable,vodafone#bsnl#airtel,no,steel,irregular,no
4026,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Bamin,27.56887,93.82774,kacha road,3g reliable,vodafone#bsnl#airtel,no,steel,irregular,no
4027,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Bamin,27.569000000000006,93.82804,kacha road,3g unreliable,vodafone#bsnl#airtel,no,steel,irregular,no
4028,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Bamin,27.56904,93.82821,kacha road,3g reliable,vodafone#bsnl#airtel,no,steel,irregular,no
4032,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Bamin,27.56926,93.82938,pakka road,3g reliable,vodafone#bsnl#airtel,no,steel,irregular,no
4034,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Bamin,27.570390000000003,93.83171,pakka road,3g reliable,vodafone#bsnl#airtel,no,steel,irregular,no
4035,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Bamin,27.57034,93.83133,pakka road,3g reliable,bsnl#airtel#vodafone,no,steel,irregular,no
4036,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Bamin,27.57002,93.83114,pakka road,3g reliable,vodafone#bsnl#airtel,no,steel,irregular,no
4037,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Bamin,27.57032,93.83103,pakka road,3g reliable,vodafone#bsnl#airtel,no,steel,irregular,no
4038,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Bamin,27.56946,93.82871,pakka road,3g reliable,vodafone#bsnl#airtel,no,steel,irregular,no
4039,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Bamin,27.569540000000003,93.82898,pakka road,3g reliable,vodafone#bsnl#airtel,no,steel,irregular,no
4042,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Bamin,27.56648,93.83063,kacha road,3g reliable,vodafone#bsnl#airtel,no,steel,irregular,no
4043,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Bamin,27.566540000000003,93.83059,kacha road,3g reliable,vodafone#bsnl#airtel,no,steel,irregular,no
4044,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Bamin,27.56675,93.83067,kacha road,3g reliable,vodafone#bsnl#airtel,no,steel,irregular,no
4045,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Bamin,27.56679,93.83062,kacha road,3g reliable,vodafone#bsnl#airtel,no,steel,irregular,no
4046,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Bamin,27.56697,93.83071,kacha road,3g reliable,vodafone#bsnl#airtel,no,steel,irregular,no
4047,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Bamin,27.56718,93.8308,kacha road,3g reliable,vodafone#bsnl#airtel,no,steel,irregular,no
4048,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Michi,27.57031,93.82798,pakka road,3g reliable,vodafone#bsnl#airtel,no,steel,irregular,no
4049,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Michi,27.57033,93.82863,kacha road,3g reliable,vodafone#bsnl#airtel,no,steel,irregular,no
4051,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Michi,27.57016,93.82868,kacha road,3g reliable,vodafone#bsnl#airtel,no,steel,irregular,no
4052,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Michi,27.57024,93.82898,kacha road,3g reliable,vodafone#bsnl#airtel,no,steel,irregular,no
4054,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hija,27.51267,93.85948,footway,2g reliable,airtel#bsnl#vodafone,no,steel,irregular,no
4056,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hija,27.526840000000004,93.81558,footway,2g reliable,bsnl#vodafone#airtel,no,steel,irregular,no
4057,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hija,27.63125,93.8974,footway,2g reliable,bsnl#vodafone#airtel,no,steel,irregular,no
4058,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hija,27.56756,93.82555,kacha road,2g reliable,airtel#bsnl#vodafone,yes,steel,irregular,no
4059,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hija,27.57817,93.82555,pakka road,2g reliable,bsnl#vodafone#airtel,no,steel,irregular,no
4060,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hija,27.61533,93.86946,pakka road,2g reliable,bsnl#airtel#vodafone,no,steel,irregular,no
4061,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hija,27.56756,93.90139,kacha road,2g reliable,bsnl#vodafone#airtel,no,steel,irregular,no
4062,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hija,27.63125,93.85749,kacha road,2g reliable,bsnl#vodafone#airtel,no,steel,irregular,no
4063,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hija,27.51799,93.84751,kacha road,2g reliable,bsnl#vodafone#airtel,no,steel,irregular,no
4064,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hija,27.62241,93.84352,kacha road,2g reliable,bsnl#vodafone#airtel,no,steel,irregular,no
4081,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Reru,27.5987,93.83881,pakka road,2g reliable,vodafone#bsnl#airtel,no,steel,monthly,no
4084,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hija,27.60649,93.85349,kacha road,2g reliable,bsnl#vodafone#airtel,no,steel,irregular,no
4085,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hong,27.55495,93.84457,kacha road,2g reliable,vodafone#bsnl#airtel,no,steel,yearly,no
4086,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hong,27.5547,93.84485,kacha road,2g reliable,vodafone#bsnl#airtel,no,steel,yearly,no
4087,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hong,27.55421,93.84545,kacha road,2g reliable,vodafone#bsnl#airtel,no,steel,yearly,no
4088,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hong,27.55431,93.84564,kacha road,2g reliable,vodafone#bsnl#airtel,no,steel,yearly,no
4089,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hong,27.55506,93.84556,kacha road,2g reliable,vodafone#bsnl#airtel,no,steel,yearly,no
4090,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hija,27.58525,93.81957,kacha road,2g reliable,bsnl#airtel#vodafone,no,steel,irregular,no
4091,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hong,27.555020000000006,93.84582,kacha road,2g reliable,vodafone#bsnl#airtel,no,steel,yearly,no
4092,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hong,27.55513,93.84528,kacha road,2g reliable,vodafone#bsnl#airtel,no,steel,yearly,no
4093,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hong,27.5547,93.84586,kacha road,2g reliable,vodafone#bsnl#airtel,no,steel,yearly,no
4094,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hong,27.55504,93.84602,kacha road,2g reliable,vodafone#bsnl#airtel,no,steel,yearly,no
4095,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hong,27.55533,93.84595,kacha road,2g reliable,vodafone#bsnl#airtel,no,steel,yearly,no
4096,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hong,27.55503,93.84628,kacha road,2g reliable,vodafone#bsnl#airtel,no,steel,yearly,no
4097,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hong,27.55514,93.84658,kacha road,2g reliable,vodafone#bsnl#airtel,no,steel,yearly,no
4098,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hong,27.55575,93.84682,kacha road,2g reliable,vodafone#bsnl#airtel,no,steel,yearly,no
4099,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hong,27.55531,93.84679,kacha road,2g unreliable,vodafone#bsnl#airtel,no,steel,yearly,no
4100,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hong,27.55585,93.8472,kacha road,2g reliable,vodafone#bsnl#airtel,no,steel,yearly,no
4101,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hong,27.55644,93.84726,kacha road,2g reliable,vodafone#bsnl#airtel,no,steel,yearly,no
4102,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hong,27.55439,93.84486,kacha road,2g reliable,vodafone#bsnl#airtel,no,steel,yearly,no
4103,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hija,27.5764,93.85349,kacha road,2g reliable,bsnl#vodafone#airtel,no,steel,irregular,no
